xml_file,log_file,start_time,end_time,duration_sec,exit_code,status
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_02.log,2026-06-05T17:53:58.516474,2026-06-05T17:59:13.262948,314.746474,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_01.log,2026-06-05T17:53:58.252419,2026-06-05T17:59:16.804677,318.552258,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_03.log,2026-06-05T17:56:21.062712,2026-06-05T18:01:38.197927,317.135215,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_06.log,2026-06-05T17:56:21.430812,2026-06-05T18:01:41.919531,320.488719,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_04.log,2026-06-05T17:56:21.296059,2026-06-05T18:01:42.146814,320.850755,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_05.log,2026-06-05T17:56:21.311220,2026-06-05T18:01:42.295925,320.984705,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_02.log,2026-06-05T18:01:42.298927,2026-06-05T18:03:57.644743,135.345816,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_01.log,2026-06-05T18:01:42.149813,2026-06-05T18:03:59.164438,137.014625,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_07.log,2026-06-05T17:59:13.268596,2026-06-05T18:04:32.769776,319.50118,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_08.log,2026-06-05T17:59:16.807649,2026-06-05T18:04:36.260744,319.453095,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_04.log,2026-06-05T18:03:59.167513,2026-06-05T18:06:14.807210,135.639697,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_03.log,2026-06-05T18:03:57.649035,2026-06-05T18:06:15.443540,137.794505,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_05.log,2026-06-05T18:04:32.772820,2026-06-05T18:06:49.629082,136.856262,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_06.log,2026-06-05T18:04:36.267074,2026-06-05T18:06:52.938199,136.671125,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_09.log,2026-06-05T18:01:38.201025,2026-06-05T18:06:59.457817,321.256792,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_105_V2_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_105_V2_10.log,2026-06-05T18:01:41.924067,2026-06-05T18:07:01.953710,320.029643,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_08.log,2026-06-05T18:06:15.447933,2026-06-05T18:08:31.439769,135.991836,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_07.log,2026-06-05T18:06:14.810653,2026-06-05T18:08:31.841265,137.030612,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_01.log,2026-06-05T18:06:59.461144,2026-06-05T18:09:04.897758,125.436614,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_09.log,2026-06-05T18:06:49.632349,2026-06-05T18:09:05.072580,135.440231,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_02.log,2026-06-05T18:07:01.957278,2026-06-05T18:09:06.096989,124.139711,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V1_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V1_10.log,2026-06-05T18:06:52.943322,2026-06-05T18:09:09.431366,136.488044,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_03.log,2026-06-05T18:08:31.444269,2026-06-05T18:10:36.574155,125.129886,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_04.log,2026-06-05T18:08:31.844043,2026-06-05T18:10:38.050984,126.206941,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_05.log,2026-06-05T18:09:04.900791,2026-06-05T18:11:08.663895,123.763104,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_06.log,2026-06-05T18:09:05.077583,2026-06-05T18:11:09.223506,124.145923,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_07.log,2026-06-05T18:09:06.100065,2026-06-05T18:11:10.872801,124.772736,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_08.log,2026-06-05T18:09:09.434457,2026-06-05T18:11:13.255131,123.820674,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_09.log,2026-06-05T18:10:36.578823,2026-06-05T18:12:42.871440,126.292617,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_35_V2_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_35_V2_10.log,2026-06-05T18:10:38.056432,2026-06-05T18:12:43.361201,125.304769,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_01.log,2026-06-05T18:11:08.668835,2026-06-05T18:13:50.770928,162.102093,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_02.log,2026-06-05T18:11:09.227529,2026-06-05T18:13:53.673593,164.446064,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_03.log,2026-06-05T18:11:10.876975,2026-06-05T18:13:55.957137,165.080162,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_04.log,2026-06-05T18:11:13.259264,2026-06-05T18:13:57.191427,163.932163,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_05.log,2026-06-05T18:12:42.876107,2026-06-05T18:15:24.587091,161.710984,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_06.log,2026-06-05T18:12:43.365202,2026-06-05T18:15:25.488521,162.123319,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_07.log,2026-06-05T18:13:50.776630,2026-06-05T18:16:34.429948,163.653318,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_08.log,2026-06-05T18:13:53.676708,2026-06-05T18:16:37.161346,163.484638,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_09.log,2026-06-05T18:13:55.962140,2026-06-05T18:16:38.867249,162.905109,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V1_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V1_10.log,2026-06-05T18:13:57.194551,2026-06-05T18:16:40.616483,163.421932,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_01.log,2026-06-05T18:15:24.592381,2026-06-05T18:18:25.678758,181.086377,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_02.log,2026-06-05T18:15:25.492652,2026-06-05T18:18:29.098928,183.606276,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_03.log,2026-06-05T18:16:34.433958,2026-06-05T18:19:34.906307,180.472349,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_05.log,2026-06-05T18:16:38.872359,2026-06-05T18:19:38.106234,179.233875,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_04.log,2026-06-05T18:16:37.166605,2026-06-05T18:19:38.852852,181.686247,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_06.log,2026-06-05T18:16:40.623110,2026-06-05T18:19:43.849854,183.226744,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_07.log,2026-06-05T18:18:25.681787,2026-06-05T18:21:41.466658,195.784871,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_08.log,2026-06-05T18:18:29.103321,2026-06-05T18:21:42.050866,192.947545,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_01.log,2026-06-05T18:19:38.856146,2026-06-05T18:21:52.408802,133.552656,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_02.log,2026-06-05T18:19:43.853857,2026-06-05T18:21:56.809587,132.95573,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_09.log,2026-06-05T18:19:34.909409,2026-06-05T18:22:49.061676,194.152267,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_dynamic_70_V2_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_dynamic_70_V2_10.log,2026-06-05T18:19:38.106234,2026-06-05T18:22:53.676686,195.570452,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_04.log,2026-06-05T18:21:42.054986,2026-06-05T18:23:46.600818,124.545832,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_03.log,2026-06-05T18:21:41.471582,2026-06-05T18:23:46.600818,125.129236,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_05.log,2026-06-05T18:21:52.411876,2026-06-05T18:23:58.373784,125.961908,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_06.log,2026-06-05T18:21:56.813783,2026-06-05T18:23:59.494740,122.680957,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_07.log,2026-06-05T18:22:49.065942,2026-06-05T18:24:50.739097,121.673155,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_08.log,2026-06-05T18:22:53.679649,2026-06-05T18:24:56.533317,122.853668,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_10.log,2026-06-05T18:23:46.603929,2026-06-05T18:25:49.659818,123.055889,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.035_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.035_09.log,2026-06-05T18:23:46.605470,2026-06-05T18:25:49.672673,123.067203,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_01.log,2026-06-05T18:23:58.378297,2026-06-05T18:26:33.019050,154.640753,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_02.log,2026-06-05T18:23:59.497751,2026-06-05T18:26:33.602928,154.105177,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_03.log,2026-06-05T18:24:50.743164,2026-06-05T18:27:24.045615,153.302451,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_04.log,2026-06-05T18:24:56.537177,2026-06-05T18:27:31.236845,154.699668,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_06.log,2026-06-05T18:25:49.676726,2026-06-05T18:28:24.719605,155.042879,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_05.log,2026-06-05T18:25:49.662710,2026-06-05T18:28:26.543144,156.880434,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_08.log,2026-06-05T18:26:33.606373,2026-06-05T18:29:05.801149,152.194776,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_07.log,2026-06-05T18:26:33.022141,2026-06-05T18:29:05.914821,152.89268,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_09.log,2026-06-05T18:27:24.049270,2026-06-05T18:29:58.270366,154.221096,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.070_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.070_10.log,2026-06-05T18:27:31.239487,2026-06-05T18:30:03.283426,152.043939,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_02.log,2026-06-05T18:28:26.546636,2026-06-05T18:35:29.574119,423.027483,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_01.log,2026-06-05T18:28:24.722989,2026-06-05T18:35:41.211327,436.488338,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_03.log,2026-06-05T18:29:05.804249,2026-06-05T18:36:00.579262,414.775013,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_04.log,2026-06-05T18:29:05.917967,2026-06-05T18:36:15.353685,429.435718,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_05.log,2026-06-05T18:29:58.272666,2026-06-05T18:36:55.661766,417.3891,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.105_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.105_06.log,2026-06-05T18:30:03.287087,2026-06-05T18:37:03.809288,420.522201,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\community_static_0.140_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\community_static_0.140_01.log,2026-06-05T18:36:55.665672,2026-06-05T18:42:10.073571,314.407899,0,OK
